,M
44288,2.8281711432271346e-05
44289,-5.323447878350192e-05
44290,-0.00013453464620203528
44291,-0.00021529794183271483
44292,-0.00029520565527638127
44293,-0.00037394247244817736
44294,-0.00045119771981989284
44295,-0.0005266665902733651
44296,-0.0006000513457267895
44297,-0.0006710624917893132
44298,-0.0007394199198104065
44299,-0.0008048540118168065
44300,-0.0008671067039808736
44301,-0.0009259325044231558
44302,-0.000981099461337376
44303,-0.0010323900776176562
44304,-0.001079602168383343
44305,-0.0011225496580188317
44306,-0.0011610633135883698
44307,-0.0011949914117323477
44308,-0.001224200336419661
44309,-0.0012485751051995518
44310,-0.0012680198218809296
44311,-0.001282458053856184
44312,-0.0012918331325859893
44313,-0.0012961083760626955
44314,-0.0012952672323798442
44315,-0.0012893133438444753
44316,-0.0012782705313861735
44317,-0.0012621826993264324
44318,-0.0012411136608914944
44319,-0.0012151468851599784
44320,-0.0011843851664498435
44321,-0.0011489502174538032
44322,-0.0011089821877336228
44323,-0.0010646391094775028
44324,-0.0010160962727132092
44325,-0.0009635455324460986
44326,-0.0009071945504613946
44327,-0.0008472659747861417
44328,-0.0007839965600536559
44329,-0.0007176362322452018
44330,-0.0006484471015033545
44331,-0.000576702426916593
44332,-0.0005026855373636243
44333,-0.00042668871267836255
44334,-0.00034901202955465457
44335,-0.00026996217674702403
44336,-0.00018985124424609562
44337,-0.00010899549120737233
44338,-2.771409749935415e-05
44339,5.367209620247736e-05
44340,0.00013484185480183903
44341,0.0002154748166493653
44342,0.0002952527578889269
44343,0.00037386084829155137
44344,0.0004509888936214252
44345,0.0005263325596321347
44346,0.0005995945728628471
44347,0.0006704858934960731
44348,0.0007387268556513894
44349,0.000804048270614635
44350,0.0008661924886524361
44351,0.0009249144152225598
44352,0.0009799824775722332
44353,0.001031179537913368
44354,0.0010783037495725558
44355,0.0011211693527410508
44356,0.0011596074066873557
44357,0.0011934664555460412
44358,0.0012226131250600483
44359,0.001246932647923462
44360,0.0012663293156575108
44361,0.0012807268552395023
44362,0.0012900687290031043
44363,0.0012943183566300617
44364,0.001293459258363205
44365,0.001287495118878652
44366,0.0012764497715702476
44367,0.0012603671033136969
44368,0.0012393108800891326
44369,0.001213364494156804
44370,0.001182630633787225
44371,0.0011472308768534238
44372,0.001107305209895086
44373,0.0010630114745553932
44374,0.0010145247435809825
44375,0.0009620366288504239
44376,0.0009057545241674497
44377,0.0008459007858104662
44378,0.0007827118540765228
44379,0.0007164373192891733
44380,0.000647338935961312
44381,0.0005756895890053409
44382,0.0005017722160737493
44383,0.0004258786902870482
44384,0.0003483086677588758
44385,0.0002693684044708282
44386,0.00018936954716643808
44387,0.00010862790303969017
44388,2.7462193072880585e-05
44389,-5.380720605345115e-05
44390,-0.00013485952651278972
44391,-0.00021537487535688827
44392,-0.00029503549701365503
44393,-0.00037352702727810725
44394,-0.00045053973384590095
44395,-0.0005257697384952012
44396,-0.0005989202160943722
44397,-0.0006697025657042071
44398,-0.0007378375491547445
44399,-0.000803056392604368
44400,-0.0008651018467364373
44401,-0.0009237292014110746
44402,-0.000978707250770077
44403,-0.0010298192049896103
44404,-0.0010768635450840655
44405,-0.001119654817391575
44406,-0.0011580243646090078
44407,-0.001191820990494408
44408,-0.0012209115556174363
44409,-0.0012451815018112297
44410,-0.0012645353032579912
44411,-0.001278896842435071
44412,-0.0012882097094389124
44413,-0.0012924374235124573
44414,-0.0012915635759048801
44415,-0.0012855918935038189
44416,-0.0012745462229952244
44417,-0.001258470435616091
44418,-0.0012374282528813277
44419,-0.0012115029939771735
44420,-0.0011807972458219797
44421,-0.0011454324571015858
44422,-0.0011055484578853438
44423,-0.001061302906722904
44424,-0.0010128706674088733
44425,-0.0009604431178774274
44426,-0.0009042273939602493
44427,-0.0008444455709942173
44428,-0.00078133378651405
44429,-0.0007151413074944912
44430,-0.0006461295458268826
44431,-0.0005745710259187472
44432,-0.0005007483084936447
44433,-0.0004249528748408261
44434,-0.00034748397592130616
44435,-0.0002686474508735261
44436,-0.0001887545195840343
44437,-0.0001081205540895055
44438,-2.7063833660740455e-05
44439,5.4095711517025714e-05
44440,0.00013503776311041756
44441,0.00021544287886345832
44442,0.00029499375329576047
44443,0.0003733764698965479
44444,0.0004502817398724972
44445,0.0005254061225632604
44446,0.0005984532227067683
44447,0.0006691348598313921
44448,0.0007371722051618715
44449,0.0008022968815529568
44450,0.0008642520221118755
44451,0.0009227932833344832
44452,0.000977689808758454
44453,0.0010287251393334286
44454,0.0010756980669180086
44455,0.0011184234275385546
44456,0.0011567328312820004
44457,0.0011904753259459086
44458,0.001219517991830643
44459,0.0012437464653287892
44460,0.0012630653892507487
44461,0.0012773987881128613
44462,0.0012866903669107024
44463,0.0012909037322033164
44464,0.0012900225346393675
44465,0.0012840505323685975
44466,0.0012730115750904819
44467,0.0012569495088100354
44468,0.0012359280016788756
44469,0.0012100302916147308
44470,0.0011793588566994728
44471,0.0011440350096601933
44472,0.001104198418039019
44473,0.001060006551949044
44474,0.0010116340615995178
44475,0.000959272087051859
44476,0.0009031275029339652
44477,0.0008434221010966236
44478,0.0007803917144429104
44479,0.000714285285390095
44480,0.0006453638826446735
44481,0.0005738996701737133
44482,0.0005001748324438561
44483,0.00042448046017267804
44484,0.0003471154009917615
44485,0.0002683850795598402
44486,0.00018860029178417305
44487,0.00010807597791018046
44488,2.7129979323177278e-05
44489,-5.391821603049128e-05
44490,-0.0001347487346518581
44491,-0.00021504257994781254
44492,-0.0002944828911601844
44493,-0.0003727561937941
44494,-0.00044955363661358807
44495,-0.0005245722103205604
44496,-0.0005975159431112372
44497,-0.0006680970683906977
44498,-0.0007360371600394174
44499,-0.000801068230753035
44500,-0.0008629337891226347
44501,-0.0009213898512857028
44502,-0.0009762059031572524
44503,-0.0010271658094481073
44504,-0.0010740686658824103
44505,-0.001116729591257566
44506,-0.001154980456221605
44507,-0.0011886705458961273
44508,-0.0012176671537333934
44509,-0.0012418561042673952
44510,-0.001261142202699531
44511,-0.0012754496095490687
44512,-0.0012847221388937971
44513,-0.0012889234790271478
44514,-0.0012880373346671845
44515,-0.0012820674901580385
44516,-0.001271037793421028
44517,-0.00125499206072153
44518,-0.0012339939026327783
44519,-0.0012081264718874182
44520,-0.001177492134116111
44521,-0.001142212062777643
44522,-0.0011024257598827578
44523,-0.001058290504406598
44524,-0.0010099807305734986
44525,-0.0009576873384676821
44526,-0.0009016169396982702
44527,-0.0008419910410956194
44528,-0.0007790451696683222
44529,-0.0007130279422728812
44530,-0.0006442000836745009
44531,-0.0005728333968759325
44532,-0.0004992096897799361
44533,-0.00042361966242522163
44534,-0.00034636175918915425
44535,-0.00026774099048873523
44536,-0.0001880677286328353
44537,-0.00010765648257851334
44538,-2.6824656428822228e-05
44539,5.4108703427762915e-05
44540,0.00013482416758992669
44541,0.00021500318435955485
44542,0.0002943293369239117
44543,0.0003724895920436133
44544,0.0004491755353173052
44545,0.0005240845881511214
44546,0.0005969212016274654
44547,0.0006673980225660809
44548,0.0007352370271741735
44549,0.0008001706178146412
44550,0.0008619426785663462
44551,0.0009203095854098513
44552,0.0009750411670585291
44553,0.0010259216126419952
44554,0.001072750322664234
44555,0.0011153426998810581
44556,0.0011535308769775804
44557,0.0011871643781790936
44558,0.0012161107121861157
44559,0.0012402558940983652
44560,0.0012595048942711086
44561,0.0012737820123364285
44562,0.001283031174917572
44563,0.0012872161558652932
44564,0.0012863207181511285
44565,0.0012803486768626726
44566,0.0012693238830550637
44567,0.0012532901285280474
44568,0.0012323109719080826
44569,0.001206469486726213
44570,0.0011758679324903
44571,0.001140627350053804
44572,0.0011008870828821962
44573,0.0010568042261108817
44574,0.001008553005572143
44575,0.0009563240892457551
44576,0.0009003238338555817
44577,0.0008407734695871674
44578,0.0007779082261491529
44579,0.0007119764036294894
44580,0.0006432383918172944
44581,0.000571965641862756
44582,0.0004984395943372605
44583,0.00042295056792569064
44584,0.0003457966131390862
44585,0.0002672823355742739
44586,0.00018771769336569847
44587,0.0001074167735766085
44588,2.6696552361305586e-05
44589,-5.412435621001019e-05
44590,-0.0001347269577217755
44591,-0.00021479313641879373
44592,-0.000294006910675943
44593,-0.0003720556799782862
44594,-0.00044863145848984956
44595,-0.0005234320903443322
44596,-0.0005961624418610796
44597,-0.0006665355659838609
44598,-0.000734273834346023
44599,-0.000799110032499116
44600,-0.0008607884139810847
44601,-0.0009190657090684158
44602,-0.0009737120842326951
44603,-0.0010245120485175686
44604,-0.0010712653032619813
44605,-0.0011137875318185811
44606,-0.0011519111261550567
44607,-0.0011854858474722794
44608,-0.0012143794182372639
44609,-0.0012384780432967426
44610,-0.00125768685801934
44611,-0.0012719303017016534
44612,-0.0012811524147669116
44613,-0.0012853170585900501
44614,-0.0012844080570831
44615,-0.0012784292594880265
44616,-0.0012674045241321092
44617,-0.0012513776232158083
44618,-0.0012304120690109172
44619,-0.0012045908621613603
44620,-0.0011740161630820177
44621,-0.001138808887758383
44622,-0.0010991082295448169
44623,-0.0010550711088540105
44624,-0.0010068715529116248
44625,-0.0009547000080293674
44626,-0.0008987625871135876
44627,-0.0008392802553819237
44628,-0.0007764879575067227
44629,-0.0007106336896310024
44630,-0.000641977519924376
44631,-0.0005707905615453162
44632,-0.0004973539020669428
44633,-0.0004219574935935673
44634,-0.00034489900794957217
44635,-0.00026648266146129905
44636,-0.00018701801397219325
44637,-0.00010681874683065046
44638,-2.6201424677118252e-05
44639,5.451575408471114e-05
44640,0.00013501421319862087
44641,0.00021497625589212278
44642,0.00029408631867648043
44643,0.00037203221666153274
44644,0.0004485063754712389
44645,0.0005232070448996559
44646,0.0005958394895166357
44647,0.0006661171515274732
44648,0.000733762781297305
44649,0.000798509531080959
44650,0.0008601020076423254
44651,0.0009182972796144358
44652,0.0009728658356213568
44653,0.0010235924893897018
44654,0.0010702772282745593
44655,0.0011127360018583015
44656,0.0011508014475102419
44657,0.0011843235500487927
44658,0.0012131702329050292
44659,0.0012372278784587454
44660,0.001256401775496574
44661,0.0012706164920310988
44662,0.0012798161720121717
44663,0.0012839647547637882
44664,0.001283046116285694
44665,0.0012770641318645705
44666,0.0012660426597524068
44667,0.0012500254459808452
44668,0.001229075950691048
44669,0.0012032770966683415
44670,0.001172730941078824
44671,0.0011375582717066436
44672,0.0010978981292898427
44673,0.0010539072578440048
44674,0.0010057594851458204
44675,0.0009536450358268599
44676,0.0008977697797895046
44677,0.0008383544189180864
44678,0.0007756336152942454
44679,0.0007098550643633625
44680,0.0006412785167110751
44681,0.0005701747523132223
44682,0.0004968245113114236
44683,0.00042151738553327083
44684,0.0003445506751382446
44685,0.00026622821489883405
44686,0.000186859174754623
44687,0.00010675683937136383
44688,2.623737152497566e-05
44689,-5.438143580974491e-05
44690,-0.00013478141373962098
44691,-0.00021464527315246271
44692,-0.00029365785687882073
44693,-0.00037150738337615047
44694,-0.0004478866770252898
44695,-0.0005224943801870889
44696,-0.0005950361422338949
44697,-0.0006652257808672691
44698,-0.0007327864111374703
44699,-0.0007974515377129549
44700,-0.0008589661060893147
44701,-0.0009170875085919808
44702,-0.0009715865412053196
44703,-0.0010222483074523974
44704,-0.0010688730657637277
44705,-0.0011112770169916728
44706,-0.0011492930289658926
44707,-0.0011827712952349398
44708,-0.001211579925395693
44709,-0.0012356054646864827
44710,-0.0012547533407946312
44711,-0.0012689482361212675
44712,-0.0012781343840360922
44713,-0.00128227578795809
44714,-0.001281356362401321
44715,-0.0012753799954326407
44716,-0.0012643705322992287
44717,-0.001248371680296002
44718,-0.0012274468352489812
44719,-0.0012016788303082747
44720,-0.0011711696080408832
44721,-0.0011360398171266482
44722,-0.0010964283352476254
44723,-0.0010524917200633566
44724,-0.0010044035904362677
44725,-0.0009523539403591398
44726,-0.0008965483882905766
44727,-0.0008372073648674875
44728,-0.000774565242202398
44729,-0.0007088694082049479
44730,-0.0006403792895840406
44731,-0.0005693653273883258
44732,-0.0004961079091315497
44733,-0.000420896261718963
44734,-0.00034402730954540234
44735,-0.0002658045022747706
44736,-0.0001865366169272563
44737,-0.0001065365390046082
44738,-2.612002746348756e-05
44739,5.439553158684263e-05
44740,0.00013469237754371355
44741,0.0002144536293841612
44742,0.0002933645362004441
44743,0.0003711137192651523
44744,0.00044739440072297986
44745,0.0005219056140609954
44746,0.0005943533915817128
44747,0.0006644519241933578
44748,0.0007319246889410795
44749,0.0007965055398322051
44750,0.0008579397576513599
44751,0.0009159850546238846
44752,0.0009704125299675899
44753,0.0010210075725606926
44754,0.0010675707071686755
44755,0.0011099183808932873
44756,0.0011478836867409
44757,0.0011813170214609067
44758,0.0012100866750583655
44759,0.001234079349660753
44760,0.0012532006056921801
44761,0.0012673752335997793
44762,0.0012765475496680446
44763,0.0012806816147586614
44764,0.0012797613751148143
44765,0.0012737907246809874
44766,0.0012627934886931327
44767,0.00124681332861074
44768,0.0012259135687692755
44769,0.0012001769454399534
44770,0.0011697052792930746
